ID,group,condition,rt21,rt22,rt23,rt24,rt25,ERP21,ERP22,ERP23,ERP24,ERP25
20,1,2,1.15962222222222,1.45867058823528,1.52241111111111,1.37827058823528,1.49974090909091,-1.03612254282575,0.397545797964798,-0.361353003137318,-0.439665706168474,-0.0497972811792484
22,1,2,1.29965714285715,1.25837777777778,1.02966666666666,0.998012499999995,1.14127826086957,-0.0898210872224511,1.82660663909444,0.360088518707303,1.82845211632977,0.83934919007082
23,1,2,1.27702857142857,1.49232,1.29025555555556,1.453125,1.12091555555556,-0.93410712220845,-0.391436813657956,0.889765044603962,0.571694841454084,0.110637426769253
24,1,2,0.849777777777781,1.02221666666667,0.907039999999996,0.877855555555553,1.06915652173913,0.132676683360012,0.0588255634047129,-0.162289993270733,0.0297124821729664,0.0330227549267848
42,1,2,1.31824615384614,1.341625,1.47103333333333,1.228,1.32120888888889,1.24340096794551,0.0216001752884616,0.141244095357737,0.105366346793118,0.731591503675113
44,1,2,3.55075999999998,2.19539999999999,2.69633333333333,2.70735714285715,2.61018709677418,0.373616328521541,0.382138086659334,2.09809097940086,0.341491619769918,0.384644286991856
41,2,1,1.67143333333336,1.57841666666667,1.52666666666668,1.82259999999999,1.47729000000001,-1.27550079568561,-0.140513714732598,0.243414327193491,-0.879982160145996,0.0389868545658879
38,2,1,1.99760000000001,2.29453333333334,2.18061249999999,2.19067777777778,1.93174222222222,0.82818691490664,0.386990749564868,-0.51783615850847,-0.488567990835743,0.132394046398674
50,2,1,1.40336666666667,1.38054285714286,1.47389411764706,1.19188235294118,1.21121333333334,0.387870954642265,-1.04458724977282,-1.06996591113058,-0.37899195095917,-0.391569312652585
9,2,1,1.09076000000001,1.27688235294118,1.08105882352941,0.881447058823531,0.965795652173914,0.0896470393700308,-0.222535228890824,-0.0592886240713615,0.00518048437850951,0.15892936616995
27,2,1,1.01915555555555,1.05898461538462,1.23971999999999,1.00073333333333,0.962395454545454,-0.0325401119202796,0.11826803811052,0.0426895870888232,-0.0225642710336095,-0.148385140464089
47,2,1,1.34044444444445,1.17438181818184,1.66256363636365,1.29651666666665,1.24357857142857,-0.574046793307727,-0.45423271242564,-0.613849206612618,0.213050567748364,-0.233267861320218
36,2,1,2.00905454545457,2.06663999999999,2.09950000000001,1.7699111111111,1.73889565217392,0.239805718648806,-0.0722547407088528,-0.661620889355907,0.487247800937796,0.0700475284077557
32,2,1,1.23909999999999,1.19561538461538,1.26381333333333,1.19314117647059,1.20556818181819,0.0645383375708753,0.156747287198887,0.061890172037206,-0.25293061573293,-0.178975876019681
43,2,1,1.73757500000002,1.74271764705883,1.829325,1.45666666666668,1.58141428571429,-0.465815568504168,0.191473470115973,-0.429063803057394,-0.281654864409531,-0.265599514746581
48,2,1,1.59703333333331,2.21413333333334,2.23384285714285,2.06112499999999,2.09897333333333,0.669928013636421,-0.590692982186274,-0.952671323447598,-0.0359408950584709,-0.59599521892193
28,2,1,1.3482,1.09294000000001,1.21608235294118,1.10285,1.15305,-0.242952057844485,0.1013959635971,0.618907236302475,0.242186754466274,-0.279865750600655
35,2,1,1.40053333333334,1.38183076923077,1.65170769230769,1.2618,1.2915380952381,0.238500608731428,-0.00923160660155609,0.420906202694773,-0.570453939266356,0.123128724535277
37,2,1,1.59399999999999,1.90985333333333,1.68487500000001,1.64660000000001,1.55033,-0.222218753857326,-0.854347015648258,0.362277859437704,0.112460771574482,-0.0905628020401461
29,2,1,0.919439999999997,0.989705882352941,0.9450875,0.882011764705877,0.923704545454543,-0.139880697469333,0.615283350852239,0.103074051023374,0.0479431825390029,0.0737901345697103
49,2,1,2.1161,2.61892000000001,2.33273333333333,2.52102499999999,2.28931363636363,0.214394576530892,0.737545557734105,-0.0194074617149833,0.912047241005681,-0.783402717225596
2,2,1,1.444775,1.71030588235294,1.22165555555555,1.34796470588236,1.25709565217391,-0.215780092637177,0.2361412386828,0.438755004813972,0.0423351690907455,-0.0546513766813732
30,2,1,0.969324999999995,0.975212500000003,1.06542666666667,1.10965882352941,0.933182608695655,-0.207490664460472,0.704375013471882,0.00908233377145735,0.102794705810122,-0.156103910269147
46,2,1,1.1324,1.0248375,1.18990666666667,0.942428571428577,0.856969999999998,-0.821504370889469,-0.718278843887581,-1.6577292517786,-0.72111127223183,0.533024269207096
39,2,1,1.74460000000001,1.80323076923077,1.6167,1.67482352941177,1.57880930232559,0.712045604978947,-0.367320903293191,-0.0160635436214117,0.614165408705392,0.0148049188681679
1,2,1,2.44299999999999,2.54716923076923,2.58966666666666,2.18965,2.27047906976744,0.191586821376268,0.124784756287532,0.196493166605917,-0.212047222528967,0.0544212954654679
41,2,2,1.282,1.13508571428571,1.16371764705882,1.20914444444444,1.13241,-0.991207063649416,0.0650731753682754,0.312024615194204,-0.682474699748274,-0.186246474374556
38,2,2,2.05516363636365,2.20005,1.97583529411766,1.50154117647059,1.71153333333333,0.568245541186881,0.360128883467331,1.09682045166745,0.418025187890857,-0.470672608374832
50,2,2,1.15429999999999,1.40457647058823,1.26775555555555,1.07148888888889,1.10188,0.624556135579542,-0.615735300222382,-1.08867961504354,0.0743924987597357,-0.806611561094923
9,2,2,1.30064000000001,1.310225,1.04737333333334,0.974586666666677,1.09447804878049,0.694614677198484,-0.0475190398896224,-0.26474846283963,-0.0698770908148175,-0.0417227411020393
27,2,2,0.835320000000002,0.788123076923081,1.14153333333333,0.864777777777779,0.863821739130432,-0.677568283062641,-0.230732825971424,-0.0316442065292414,-0.33864504510459,-0.112849447633377
47,2,2,1.17709090909091,0.97731666666667,0.978066666666665,0.818545454545449,0.803316129032255,-0.385675074564785,0.681305630567596,-0.341796664645939,-0.678612788545629,-0.318016496447863
36,2,2,1.71271111111111,1.6948,1.56821176470588,1.43078823529412,1.51121777777778,-0.032298134028319,-0.202934951044618,0.0508579907983451,-0.018447297606669,-0.195937497173656
32,2,2,0.830890909090921,0.875164705882352,0.883855555555558,0.858,0.846377777777779,0.124285870447805,0.0179663699042719,-0.192499922003623,0.141612769163221,0.0515866675403264
